,Customer ID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,RFM value,Segment
3135,15947,82,3,29,0,1708.24,0,3,Mid-Value
3136,13247,17,3,25,0,501.12,0,3,Mid-Value
3137,16689,75,3,16,0,303.26,0,3,Mid-Value
3138,16438,5,3,132,0,798.35,0,3,Mid-Value
3139,16460,27,3,132,0,811.23,0,3,Mid-Value
3140,13325,81,3,12,0,675.3,0,3,Mid-Value
3141,12640,23,3,53,0,1174.58,0,3,Mid-Value
3142,13774,81,3,22,0,345.0,0,3,Mid-Value
3143,12752,80,3,53,0,4366.78,0,3,Mid-Value
3144,15500,7,3,68,0,1131.56,0,3,Mid-Value
3145,13228,80,3,2,0,358.0,0,3,Mid-Value
3146,14356,59,3,38,0,666.9399999999999,0,3,Mid-Value
3147,17628,80,3,5,0,75.75,0,3,Mid-Value
3148,16215,80,3,14,0,242.35,0,3,Mid-Value
3149,14164,70,3,29,0,1631.77,0,3,Mid-Value
3150,17564,23,3,49,0,454.01,0,3,Mid-Value
3151,13356,79,3,42,0,768.24,0,3,Mid-Value
3152,12390,79,3,32,0,549.84,0,3,Mid-Value
3153,18228,49,3,32,0,769.2,0,3,Mid-Value
3154,17415,79,3,14,0,507.84,0,3,Mid-Value
3155,13350,15,3,43,0,910.72,0,3,Mid-Value
3156,12550,78,3,57,0,964.83,0,3,Mid-Value
3157,16627,78,3,20,0,322.8,0,3,Mid-Value
3158,17475,78,3,14,0,194.37,0,3,Mid-Value
3159,14951,78,3,20,0,311.69,0,3,Mid-Value
3160,14780,54,3,27,0,447.68,0,3,Mid-Value
3161,14887,78,3,6,0,1862.0,0,3,Mid-Value
3162,15399,0,3,50,0,815.77,0,3,Mid-Value
3163,17466,9,3,41,0,763.28,0,3,Mid-Value
3164,16379,3,3,109,0,2131.9,0,3,Mid-Value
3165,15239,9,3,52,0,764.34,0,3,Mid-Value
3166,16213,78,3,6,0,159.0,0,3,Mid-Value
3167,14261,50,3,52,0,1163.45,0,3,Mid-Value
3168,12657,10,3,56,0,1152.06,0,3,Mid-Value
3169,12936,16,3,63,0,1012.9,0,3,Mid-Value
3170,16236,77,3,20,0,432.2,0,3,Mid-Value
3171,15398,15,3,74,0,1339.63,0,3,Mid-Value
3172,12906,11,3,63,0,2919.81,0,3,Mid-Value
3173,17079,77,3,2,0,118.80000000000001,0,3,Mid-Value
3174,14125,10,3,166,0,2720.63,0,3,Mid-Value
3175,12952,5,3,80,0,1382.8400000000001,0,3,Mid-Value
3176,12579,72,3,31,0,410.72,0,3,Mid-Value
3177,13279,63,3,11,0,126.30000000000001,0,3,Mid-Value
3178,12546,46,3,70,0,1141.5,0,3,Mid-Value
3179,15744,77,3,3,0,34.8,0,3,Mid-Value
3180,13127,77,3,15,0,259.17,0,3,Mid-Value
3181,15763,31,3,63,0,1048.67,0,3,Mid-Value
3182,15075,77,3,27,0,773.03,0,3,Mid-Value
3183,16240,7,3,142,0,3693.81,0,3,Mid-Value
3184,13336,76,3,51,0,795.12,0,3,Mid-Value
3185,14652,76,3,29,0,114.18,0,3,Mid-Value
3186,15762,64,3,37,0,583.75,0,3,Mid-Value
3187,15475,76,3,29,0,454.10999999999996,0,3,Mid-Value
3188,12488,9,3,55,0,1298.66,0,3,Mid-Value
3189,16169,7,3,85,0,1822.97,0,3,Mid-Value
3190,17506,69,3,16,0,294.29,0,3,Mid-Value
3191,16480,75,3,53,0,769.29,0,3,Mid-Value
3192,17498,75,3,17,0,272.22,0,3,Mid-Value
3193,17131,4,3,134,0,2463.17,0,3,Mid-Value
3194,13536,0,3,178,0,3444.39,0,3,Mid-Value
3195,17154,74,3,23,0,329.34,0,3,Mid-Value
3196,15429,26,3,83,0,364.90000000000003,0,3,Mid-Value
3197,16594,74,3,53,0,181.09,0,3,Mid-Value
3198,14757,74,3,19,0,420.5,0,3,Mid-Value
3199,13670,74,3,25,0,349.7,0,3,Mid-Value
3200,12783,1,3,86,0,1603.87,0,3,Mid-Value
3201,13429,10,3,67,0,1006.8,0,3,Mid-Value
3202,13390,74,3,13,0,544.08,0,3,Mid-Value
3203,18205,35,3,32,0,517.36,0,3,Mid-Value
3204,15492,27,3,35,0,659.4599999999999,0,3,Mid-Value
3205,15344,0,3,32,0,476.58,0,3,Mid-Value
3206,13866,73,3,7,0,145.67000000000002,0,3,Mid-Value
3207,12612,57,3,21,0,643.59,0,3,Mid-Value
3208,16999,22,3,23,0,484.82,0,3,Mid-Value
3209,13314,1,3,74,0,593.51,0,3,Mid-Value
3210,16181,72,3,11,0,305.54,0,3,Mid-Value
3211,15568,2,3,53,0,758.29,0,3,Mid-Value
3212,14109,22,3,14,0,80.2,0,3,Mid-Value
3213,16157,15,3,19,0,644.24,0,3,Mid-Value
3214,15348,71,3,9,0,158.04,0,3,Mid-Value
3215,13924,1,3,137,0,1682.08,0,3,Mid-Value
3216,14434,21,3,12,0,1372.8,0,3,Mid-Value
3217,13061,71,3,10,0,248.61,0,3,Mid-Value
3218,16909,63,3,19,0,364.14,0,3,Mid-Value
3219,18192,71,3,45,0,957.97,0,3,Mid-Value
3220,17447,39,3,36,0,541.53,0,3,Mid-Value
3221,17427,71,3,2,0,100.8,0,3,Mid-Value
3222,15175,71,3,23,0,224.14,0,3,Mid-Value
3223,13960,20,3,12,0,230.22,0,3,Mid-Value
3224,17528,0,3,260,0,3540.1,0,3,Mid-Value
3225,16361,9,3,104,0,891.21,0,3,Mid-Value
3226,13886,70,3,16,0,243.56,0,3,Mid-Value
3227,13354,70,3,51,0,743.53,0,3,Mid-Value
3228,16653,15,3,76,0,1166.92,0,3,Mid-Value
3229,13759,32,3,25,0,659.4100000000001,0,3,Mid-Value
3230,17813,13,3,355,0,1641.79,0,3,Mid-Value
3231,12718,70,3,19,0,238.25,0,3,Mid-Value
3232,15949,16,3,19,0,364.72,0,3,Mid-Value
3233,13364,66,3,20,0,0.0,0,3,Mid-Value
3234,16268,70,3,45,0,667.65,0,3,Mid-Value
3235,15565,49,3,8,0,173.16,0,3,Mid-Value
3236,13954,1,3,30,0,378.59,0,3,Mid-Value
3237,15593,70,3,5,0,199.8,0,3,Mid-Value
3238,13095,70,3,6,0,74.39999999999999,0,3,Mid-Value
3239,13347,69,3,8,0,341.36,0,3,Mid-Value
3240,15185,69,3,21,0,310.62,0,3,Mid-Value
3241,16613,69,3,30,0,618.59,0,3,Mid-Value
3242,16591,68,3,10,0,213.5,0,3,Mid-Value
3243,13558,5,3,169,0,594.52,0,3,Mid-Value
3244,16930,25,3,53,0,378.89,0,3,Mid-Value
3245,16533,18,3,180,0,1014.19,0,3,Mid-Value
3246,18059,8,3,20,0,296.71,0,3,Mid-Value
3247,14488,50,3,49,0,1047.43,0,3,Mid-Value
3248,16747,24,3,45,0,826.96,0,3,Mid-Value
3249,14333,63,3,19,0,351.45,0,3,Mid-Value
3250,14815,36,3,53,0,778.5,0,3,Mid-Value
3251,15088,20,3,60,0,1140.27,0,3,Mid-Value
3252,15930,66,3,21,0,426.63,0,3,Mid-Value
3253,13801,66,3,23,0,324.8,0,3,Mid-Value
3254,16881,66,3,1,0,432.0,0,3,Mid-Value
3255,17014,7,3,73,0,562.6800000000001,0,3,Mid-Value
3256,14184,66,3,24,0,452.89,0,3,Mid-Value
3257,13351,65,3,16,0,373.94,0,3,Mid-Value
3258,15739,65,3,8,0,449.12,0,3,Mid-Value
3259,12512,65,3,31,0,132.18,0,3,Mid-Value
3260,17957,65,3,31,0,111.68,0,3,Mid-Value
3261,16106,65,3,6,0,108.38,0,3,Mid-Value
3262,13483,65,3,10,0,140.34,0,3,Mid-Value
3263,16478,24,3,17,0,331.0,0,3,Mid-Value
3264,16020,16,3,46,0,851.01,0,3,Mid-Value
3265,16803,64,3,24,0,332.3,0,3,Mid-Value
3266,13947,64,3,5,0,90.6,0,3,Mid-Value
3267,16758,64,3,22,0,369.34000000000003,0,3,Mid-Value
3268,12719,4,3,42,0,608.1,0,3,Mid-Value
3269,14054,64,3,6,0,92.46,0,3,Mid-Value
3270,12723,3,3,69,0,725.07,0,3,Mid-Value
3271,18033,64,3,33,0,93.82000000000001,0,3,Mid-Value
3272,13845,64,3,9,0,312.98,0,3,Mid-Value
3273,12628,3,3,43,0,769.61,0,3,Mid-Value
3274,14317,64,3,24,0,508.58000000000004,0,3,Mid-Value
3275,16295,9,3,79,0,1328.55,0,3,Mid-Value
3276,17295,28,3,68,0,547.0,0,3,Mid-Value
3277,13504,63,3,22,0,295.93,0,3,Mid-Value
3278,13422,50,3,128,0,2601.55,0,3,Mid-Value
3279,16432,63,3,8,0,287.4,0,3,Mid-Value
3280,13816,23,3,33,0,555.04,0,3,Mid-Value
3281,14518,63,3,16,0,174.37,0,3,Mid-Value
3282,13882,2,3,66,0,1131.28,0,3,Mid-Value
3283,15937,63,3,7,0,145.35,0,3,Mid-Value
3284,17453,17,3,19,0,486.71999999999997,0,3,Mid-Value
3285,15300,63,3,28,0,496.44,0,3,Mid-Value
3286,13348,63,3,14,0,233.76,0,3,Mid-Value
3287,14592,34,3,158,0,557.94,0,3,Mid-Value
3288,14792,63,3,4,0,0.0,0,3,Mid-Value
3289,17030,63,3,11,0,146.87,0,3,Mid-Value
3290,12420,63,3,29,0,600.39,0,3,Mid-Value
3291,14138,1,3,46,0,965.8800000000001,0,3,Mid-Value
3292,15297,9,3,41,0,635.04,0,3,Mid-Value
3293,13876,63,3,7,0,122.7,0,3,Mid-Value
3294,12740,63,3,27,0,427.6,0,3,Mid-Value
3295,17086,6,3,96,0,2050.08,0,3,Mid-Value
3296,13806,63,3,10,0,256.38,0,3,Mid-Value
3297,12856,7,3,314,0,2153.53,0,3,Mid-Value
3298,13419,63,3,16,0,221.06,0,3,Mid-Value
3299,17509,57,3,367,0,6069.24,0,3,Mid-Value
3300,16900,11,3,82,0,187.6900000000001,0,3,Mid-Value
3301,13755,3,3,322,0,2101.39,0,3,Mid-Value
3302,16248,61,3,7,0,152.94,0,3,Mid-Value
3303,15612,35,3,6,0,195.15,0,3,Mid-Value
3304,15787,25,3,200,0,933.26,0,3,Mid-Value
3305,13260,60,3,8,0,557.62,0,3,Mid-Value
3306,15821,43,3,62,0,570.96,0,3,Mid-Value
3307,18088,60,3,37,0,166.03,0,3,Mid-Value
3308,16685,60,3,62,0,324.24,0,3,Mid-Value
3309,13193,60,3,25,0,112.08,0,3,Mid-Value
3310,13212,8,3,142,0,779.33,0,3,Mid-Value
3311,14801,60,3,57,0,189.34,0,3,Mid-Value
3312,16380,60,3,31,0,1743.1499999999999,0,3,Mid-Value
3313,15193,60,3,19,0,499.32,0,3,Mid-Value
3314,14027,60,3,6,0,104.82,0,3,Mid-Value
3315,16179,60,3,11,0,215.83,0,3,Mid-Value
3316,17425,18,3,43,0,759.17,0,3,Mid-Value
3317,18169,60,3,9,0,202.65,0,3,Mid-Value
3318,18126,60,3,52,0,200.92000000000002,0,3,Mid-Value
3319,16688,0,3,62,0,1260.86,0,3,Mid-Value
3320,16982,60,3,22,0,384.06,0,3,Mid-Value
3321,15330,31,3,13,0,714.96,0,3,Mid-Value
3322,17186,46,3,2,0,144.0,0,3,Mid-Value
3323,13685,2,3,39,0,3119.44,0,3,Mid-Value
3324,13352,7,3,27,0,389.28,0,3,Mid-Value
3325,15553,59,3,55,0,428.93,0,3,Mid-Value
3326,12607,57,3,202,0,3.552713678800501e-15,0,3,Mid-Value
3327,17459,42,3,111,0,657.3,0,3,Mid-Value
3328,12772,59,3,55,0,892.47,0,3,Mid-Value
3329,16561,5,3,31,0,511.12,0,3,Mid-Value
3330,14121,3,3,161,0,2740.3,0,3,Mid-Value
3331,17119,2,3,38,0,593.61,0,3,Mid-Value
3332,17620,59,3,4,0,81.44,0,3,Mid-Value
3333,12824,59,3,25,0,397.12,0,3,Mid-Value
3334,16171,58,3,3,0,73.2,0,3,Mid-Value
3335,12536,7,3,273,0,4106.82,0,3,Mid-Value
3336,13690,58,3,9,0,172.25,0,3,Mid-Value
3337,14642,58,3,2,0,96.12,0,3,Mid-Value
3338,12602,58,3,12,0,153.12,0,3,Mid-Value
3339,16753,57,3,34,0,223.92000000000002,0,3,Mid-Value
3340,17737,8,3,10,0,168.24,0,3,Mid-Value
3341,12667,57,3,33,0,620.13,0,3,Mid-Value
3342,12498,20,3,23,0,403.70000000000005,0,3,Mid-Value
3343,17279,57,3,9,0,187.82999999999998,0,3,Mid-Value
3344,14251,1,3,78,0,2879.7000000000003,0,3,Mid-Value
3345,12446,57,3,57,0,1002.3100000000001,0,3,Mid-Value
3346,14234,21,3,147,0,754.12,0,3,Mid-Value
3347,13853,8,3,24,0,1056.94,0,3,Mid-Value
3348,16793,56,3,16,0,243.84,0,3,Mid-Value
3349,18130,8,3,71,0,1045.74,0,3,Mid-Value
3350,17614,56,3,98,0,386.32,0,3,Mid-Value
3351,13858,56,3,11,0,216.17,0,3,Mid-Value
3352,14856,35,3,65,0,1290.53,0,3,Mid-Value
3353,14089,56,3,13,0,158.75,0,3,Mid-Value
3354,13810,28,3,36,0,899.51,0,3,Mid-Value
3355,13006,55,3,4,0,81.57,0,3,Mid-Value
3356,17986,55,3,1,0,20.8,0,3,Mid-Value
3357,14910,2,3,35,0,389.86,0,3,Mid-Value
3358,16243,33,3,51,0,409.1,0,3,Mid-Value
3359,14547,3,3,356,0,3953.9500000000003,0,3,Mid-Value
3360,16052,53,3,34,0,362.06,0,3,Mid-Value
3361,15113,9,3,98,0,3339.5099999999998,0,3,Mid-Value
3362,17520,53,3,30,0,546.81,0,3,Mid-Value
3363,13923,53,3,20,0,351.13,0,3,Mid-Value
3364,15335,53,3,35,0,170.22,0,3,Mid-Value
3365,17206,52,3,7,0,204.24,0,3,Mid-Value
3366,15066,31,3,53,0,760.59,0,3,Mid-Value
3367,16363,52,3,5,0,109.36000000000001,0,3,Mid-Value
3368,14830,52,3,39,0,188.88,0,3,Mid-Value
3369,15355,28,3,14,0,277.05,0,3,Mid-Value
3370,14015,52,3,20,0,917.34,0,3,Mid-Value
3371,15327,52,3,10,0,208.75,0,3,Mid-Value
3372,14554,9,3,203,0,2279.4900000000002,0,3,Mid-Value
3373,12611,51,3,65,0,1193.32,0,3,Mid-Value
3374,14179,40,3,157,0,701.57,0,3,Mid-Value
3375,15604,51,3,17,0,216.39,0,3,Mid-Value
3376,12572,8,3,62,0,1004.72,0,3,Mid-Value
3377,16123,51,3,16,0,307.78,0,3,Mid-Value
3378,16851,3,3,20,0,342.45,0,3,Mid-Value
3379,17148,51,3,9,0,124.88,0,3,Mid-Value
3380,17549,23,3,6,0,148.86,0,3,Mid-Value
3381,17973,51,3,15,0,337.04,0,3,Mid-Value
3382,15610,51,3,6,0,112.46000000000001,0,3,Mid-Value
3383,15853,51,3,30,0,110.8,0,3,Mid-Value
3384,18019,51,3,5,0,38.45,0,3,Mid-Value
3385,14698,1,3,200,0,1217.27,0,3,Mid-Value
3386,16826,50,3,22,0,341.7,0,3,Mid-Value
3387,17824,50,3,13,0,298.4,0,3,Mid-Value
3388,12522,38,3,12,0,192.72,0,3,Mid-Value
3389,16260,50,3,18,0,1035.45,0,3,Mid-Value
3390,14638,50,3,16,0,443.6,0,3,Mid-Value
3391,14923,50,3,44,0,749.1,0,3,Mid-Value
3392,13366,49,3,1,0,56.160000000000004,0,3,Mid-Value
3393,17125,49,3,35,0,230.5,0,3,Mid-Value
3394,15836,44,3,12,0,117.47,0,3,Mid-Value
3395,16313,2,3,16,0,274.15000000000003,0,3,Mid-Value
3396,13460,28,3,17,0,183.44,0,3,Mid-Value
3397,15286,49,3,3,0,240.55,0,3,Mid-Value
3398,17832,49,3,61,0,155.37,0,3,Mid-Value
3399,12646,4,3,45,0,1346.97,0,3,Mid-Value
3400,16015,3,3,183,0,689.6999999999999,0,3,Mid-Value
3401,16311,17,3,37,0,616.26,0,3,Mid-Value
3402,15740,48,3,9,0,154.88,0,3,Mid-Value
3403,15000,47,3,77,0,490.52,0,3,Mid-Value
3404,13471,0,3,254,0,2501.84,0,3,Mid-Value
3405,18005,3,3,53,0,226.47,0,3,Mid-Value
3406,15427,32,3,292,0,1430.54,0,3,Mid-Value
3407,17836,46,3,24,0,110.21000000000001,0,3,Mid-Value
3408,14629,3,3,151,0,935.46,0,3,Mid-Value
3409,15592,46,3,24,0,388.58,0,3,Mid-Value
3410,15516,44,3,15,0,62.43,0,3,Mid-Value
3411,14764,43,3,7,0,250.55,0,3,Mid-Value
3412,18240,45,3,6,0,422.58,0,3,Mid-Value
3413,15844,45,3,11,0,130.73999999999998,0,3,Mid-Value
3414,13176,45,3,67,0,481.49,0,3,Mid-Value
3415,12398,45,3,85,0,1635.6599999999999,0,3,Mid-Value
3416,15345,34,3,23,0,367.69,0,3,Mid-Value
3417,16708,45,3,27,0,656.63,0,3,Mid-Value
3418,15963,19,3,28,0,470.76,0,3,Mid-Value
3419,18045,44,3,43,0,178.34,0,3,Mid-Value
3420,13182,44,3,11,0,121.18,0,3,Mid-Value
3421,13028,22,3,47,0,659.68,0,3,Mid-Value
3422,13978,14,3,15,0,196.79000000000002,0,3,Mid-Value
3423,16056,44,3,66,0,650.75,0,3,Mid-Value
3424,12812,44,3,15,0,229.64000000000001,0,3,Mid-Value
3425,14539,15,3,32,0,537.48,0,3,Mid-Value
3426,17712,44,3,29,0,522.91,0,3,Mid-Value
3427,14102,4,3,63,0,1060.33,0,3,Mid-Value
3428,15320,43,3,36,0,267.13,0,3,Mid-Value
3429,12448,43,3,22,0,449.45,0,3,Mid-Value
3430,12827,5,3,25,0,430.15000000000003,0,3,Mid-Value
3431,17895,43,3,15,0,95.45,0,3,Mid-Value
3432,12630,9,3,64,0,1270.88,0,3,Mid-Value
3433,17684,43,3,15,0,239.41,0,3,Mid-Value
3434,14752,43,3,5,0,389.64,0,3,Mid-Value
3435,14971,34,3,155,0,1097.98,0,3,Mid-Value
3436,16026,42,3,32,0,236.09,0,3,Mid-Value
3437,16513,4,3,35,0,874.59,0,3,Mid-Value
3438,12430,42,3,11,0,256.4,0,3,Mid-Value
3439,14357,42,3,40,0,225.12,0,3,Mid-Value
3440,16855,23,3,19,0,328.4,0,3,Mid-Value
3441,16164,16,3,35,0,802.53,0,3,Mid-Value
3442,14218,42,3,12,0,169.48000000000002,0,3,Mid-Value
3443,15096,42,3,11,0,219.39000000000001,0,3,Mid-Value
3444,18030,3,3,10,0,220.7,0,3,Mid-Value
3445,14416,21,3,14,0,490.22,0,3,Mid-Value
3446,17839,41,3,52,0,318.15,0,3,Mid-Value
3447,12912,2,3,24,0,1662.3,0,3,Mid-Value
3448,14582,40,3,6,0,114.11,0,3,Mid-Value
3449,16079,16,3,21,0,1352.0,0,3,Mid-Value
3450,17590,1,3,196,0,1468.02,0,3,Mid-Value
3451,15054,11,3,114,0,302.1,0,3,Mid-Value
3452,14158,39,3,41,0,507.66,0,3,Mid-Value
3453,16506,19,3,3,0,90.30000000000001,0,3,Mid-Value
3454,13822,5,3,96,0,632.0,0,3,Mid-Value
3455,18067,39,3,37,0,396.33,0,3,Mid-Value
3456,15444,8,3,214,0,1411.21,0,3,Mid-Value
3457,12581,39,3,15,0,197.71,0,3,Mid-Value
3458,15360,39,3,13,0,427.93,0,3,Mid-Value
3459,15667,39,3,13,0,301.32,0,3,Mid-Value
3460,12552,38,3,20,0,437.82,0,3,Mid-Value
3461,15977,16,3,65,0,1054.73,0,3,Mid-Value
3462,13697,38,3,12,0,151.29999999999998,0,3,Mid-Value
3463,14345,38,3,6,0,108.97999999999999,0,3,Mid-Value
3464,17503,2,3,38,0,558.96,0,3,Mid-Value
3465,12491,38,3,26,0,460.40000000000003,0,3,Mid-Value
3466,14485,38,3,46,0,162.8,0,3,Mid-Value
3467,13868,6,3,33,0,3192.54,0,3,Mid-Value
3468,17668,0,3,15,0,347.75,0,3,Mid-Value
3469,16971,2,3,42,0,232.20999999999998,0,3,Mid-Value
3470,16352,17,3,28,0,494.44,0,3,Mid-Value
3471,15830,28,3,41,0,547.7,0,3,Mid-Value
3472,15275,30,3,42,0,609.19,0,3,Mid-Value
3473,16790,3,3,95,0,1520.1200000000001,0,3,Mid-Value
3474,15576,37,3,43,0,921.37,0,3,Mid-Value
3475,18105,37,3,18,0,113.48000000000002,0,3,Mid-Value
3476,18164,30,3,25,0,394.7,0,3,Mid-Value
3477,14974,36,3,17,0,89.94,0,3,Mid-Value
3478,17947,36,3,9,0,176.68,0,3,Mid-Value
3479,13318,0,3,20,0,640.76,0,3,Mid-Value
3480,18104,36,3,38,0,754.64,0,3,Mid-Value
3481,13271,36,3,92,0,172.37,0,3,Mid-Value
3482,17595,11,3,82,0,386.69,0,3,Mid-Value
3483,14528,36,3,18,0,364.21999999999997,0,3,Mid-Value
3484,16337,36,3,10,0,151.05,0,3,Mid-Value
3485,14098,36,3,21,0,147.35,0,3,Mid-Value
3486,16322,0,3,37,0,326.75,0,3,Mid-Value
3487,16914,35,3,30,0,183.76,0,3,Mid-Value
3488,12544,29,3,20,0,355.7,0,3,Mid-Value
3489,13914,3,3,34,0,613.95,0,3,Mid-Value
3490,13467,10,3,98,0,1071.91,0,3,Mid-Value
3491,17078,35,3,28,0,378.2,0,3,Mid-Value
3492,13447,22,3,62,0,1104.23,0,3,Mid-Value
3493,15010,35,3,20,0,308.94,0,3,Mid-Value
3494,16318,34,3,19,0,328.15,0,3,Mid-Value
3495,13938,34,3,7,0,71.66,0,3,Mid-Value
3496,15017,33,3,20,0,125.58,0,3,Mid-Value
3497,12882,8,3,13,0,1463.04,0,3,Mid-Value
3498,17387,19,3,76,0,746.81,0,3,Mid-Value
3499,13532,33,3,66,0,210.31,0,3,Mid-Value
3500,15156,0,3,55,0,961.49,0,3,Mid-Value
3501,14174,32,3,26,0,134.46,0,3,Mid-Value
3502,13040,8,3,43,0,676.99,0,3,Mid-Value
3503,15883,1,3,49,0,396.48,0,3,Mid-Value
3504,14664,19,3,98,0,636.24,0,3,Mid-Value
3505,15526,32,3,4,0,148.44,0,3,Mid-Value
3506,17831,32,3,2,0,35.400000000000006,0,3,Mid-Value
3507,17761,32,3,19,0,712.78,0,3,Mid-Value
3508,13673,18,3,60,0,387.44,0,3,Mid-Value
3509,14073,20,3,14,0,139.54,0,3,Mid-Value
3510,16070,21,3,33,0,852.15,0,3,Mid-Value
3511,13066,23,3,49,0,430.9,0,3,Mid-Value
3512,14140,3,3,67,0,920.05,0,3,Mid-Value
3513,16505,31,3,4,0,777.6,0,3,Mid-Value
3514,17313,17,3,28,0,2288.13,0,3,Mid-Value
3515,18216,30,3,26,0,481.75,0,3,Mid-Value
3516,15153,30,3,22,0,329.25,0,3,Mid-Value
3517,16759,7,3,43,0,772.84,0,3,Mid-Value
3518,16751,30,3,25,0,1764.72,0,3,Mid-Value
3519,12893,30,3,31,0,176.55,0,3,Mid-Value
3520,14836,9,3,6,0,102.44999999999999,0,3,Mid-Value
3521,12532,29,3,16,0,349.83000000000004,0,3,Mid-Value
3522,16516,29,3,6,0,101.69999999999999,0,3,Mid-Value
3523,13522,29,3,5,0,125.80000000000001,0,3,Mid-Value
3524,14354,5,3,9,0,163.62,0,3,Mid-Value
3525,16953,29,3,1,0,20.8,0,3,Mid-Value
3526,18274,17,3,22,0,1.7763568394002505e-15,0,3,Mid-Value
3527,15450,29,3,30,0,429.84,0,3,Mid-Value
3528,15531,7,3,219,0,1972.39,0,3,Mid-Value
3529,17500,16,3,5,0,1138.0,0,3,Mid-Value
3530,17197,29,3,29,0,1013.01,0,3,Mid-Value
3531,16025,29,3,28,0,439.65999999999997,0,3,Mid-Value
3532,12659,29,3,5,0,91.68,0,3,Mid-Value
3533,17461,22,3,106,0,735.82,0,3,Mid-Value
3534,17791,29,3,10,0,106.1,0,3,Mid-Value
3535,15463,28,3,7,0,126.14,0,3,Mid-Value
3536,12617,28,3,41,0,352.98,0,3,Mid-Value
3537,14863,28,3,11,0,266.76,0,3,Mid-Value
3538,12508,25,3,68,0,397.88,0,3,Mid-Value
3539,17502,8,3,28,0,689.1,0,3,Mid-Value
3540,14789,28,3,6,0,197.64,0,3,Mid-Value
3541,18209,28,3,8,0,139.10000000000002,0,3,Mid-Value
3542,12985,0,3,78,0,1215.6200000000001,0,3,Mid-Value
3543,15557,28,3,19,0,468.91,0,3,Mid-Value
3544,15692,27,3,12,0,191.04,0,3,Mid-Value
3545,17052,27,3,83,0,399.09,0,3,Mid-Value
3546,18014,27,3,30,0,162.22,0,3,Mid-Value
3547,13732,27,3,33,0,491.86,0,3,Mid-Value
3548,14661,26,3,4,0,107.95,0,3,Mid-Value
3549,13170,26,3,30,0,108.81,0,3,Mid-Value
3550,15654,8,3,21,0,922.53,0,3,Mid-Value
3551,13146,25,3,17,0,228.91,0,3,Mid-Value
3552,13603,25,3,27,0,164.34,0,3,Mid-Value
3553,12938,25,3,9,0,114.14,0,3,Mid-Value
3554,15168,25,3,5,0,106.56,0,3,Mid-Value
3555,17538,25,3,9,0,98.42,0,3,Mid-Value
3556,18082,25,3,70,0,680.84,0,3,Mid-Value
3557,18117,25,3,72,0,315.65,0,3,Mid-Value
3558,17566,7,3,142,0,869.77,0,3,Mid-Value
3559,16207,24,3,19,0,394.38,0,3,Mid-Value
3560,12762,7,3,69,0,1898.52,0,3,Mid-Value
3561,17793,24,3,52,0,300.34,0,3,Mid-Value
3562,16504,24,3,83,0,465.88,0,3,Mid-Value
3563,15009,11,3,180,0,1259.43,0,3,Mid-Value
3564,16423,24,3,18,0,346.12,0,3,Mid-Value
3565,15419,24,3,8,0,135.86,0,3,Mid-Value
3566,15758,24,3,9,0,205.25,0,3,Mid-Value
3567,14666,23,3,14,0,195.25,0,3,Mid-Value
3568,17153,23,3,14,0,213.78,0,3,Mid-Value
3569,12950,1,3,23,0,1843.0,0,3,Mid-Value
3570,15556,23,3,31,0,279.77,0,3,Mid-Value
3571,17357,23,3,44,0,384.39,0,3,Mid-Value
3572,13449,23,3,19,0,291.88,0,3,Mid-Value
3573,14385,8,3,14,0,202.11,0,3,Mid-Value
3574,13926,22,3,11,0,223.85000000000002,0,3,Mid-Value
3575,17896,22,3,2,0,256.32,0,3,Mid-Value
3576,17835,2,3,59,0,342.24,0,3,Mid-Value
3577,15657,22,3,1,0,30.0,0,3,Mid-Value
3578,13160,21,3,4,0,91.8,0,3,Mid-Value
3579,17985,21,3,21,0,631.35,0,3,Mid-Value
3580,14362,21,3,37,0,151.5,0,3,Mid-Value
3581,13828,21,3,15,0,209.49,0,3,Mid-Value
3582,15435,21,3,29,0,149.29,0,3,Mid-Value
3583,14641,21,3,7,0,110.46,0,3,Mid-Value
3584,12603,21,3,2,0,739.1999999999999,0,3,Mid-Value
3585,12618,21,3,11,0,177.31,0,3,Mid-Value
3586,15621,3,3,18,0,1158.77,0,3,Mid-Value
3587,17904,20,3,35,0,168.32,0,3,Mid-Value
3588,17650,20,3,8,0,166.08,0,3,Mid-Value
3589,12702,19,3,12,0,219.0,0,3,Mid-Value
3590,14881,19,3,17,0,255.4,0,3,Mid-Value
3591,17523,10,3,33,0,652.74,0,3,Mid-Value
3592,14950,8,3,20,0,361.25,0,3,Mid-Value
3593,14860,8,3,12,0,168.62,0,3,Mid-Value
3594,17636,8,3,24,0,265.93,0,3,Mid-Value
3595,13142,18,3,23,0,307.09,0,3,Mid-Value
3596,14300,18,3,3,0,43.2,0,3,Mid-Value
3597,12658,18,3,36,0,686.05,0,3,Mid-Value
3598,12795,18,3,14,0,430.48,0,3,Mid-Value
3599,15567,18,3,7,0,186.01,0,3,Mid-Value
3600,12984,18,3,4,0,97.5,0,3,Mid-Value
3601,17253,17,3,18,0,178.26,0,3,Mid-Value
3602,18139,16,3,162,0,8393.22,0,3,Mid-Value
3603,15274,3,3,47,0,716.57,0,3,Mid-Value
